id,positive_taxable_borrowing
24552,0
24553,458909.78687880066
24554,0
24555,0
24561,0
24562,0
24563,0
24564,0
24565,0
24571,0
24572,0
24573,0
24574,0
24575,0
24581,0
24582,0
24583,0
24584,0
24585,0
24591,0
24592,0
24593,0
24594,0
24595,0
24601,0
24602,28320.513495332485
24603,10090.519081114484
24604,0
24605,0
24611,0
24612,0
24613,6890.537340522532
24614,8957.69854267929
24615,0
24621,0
24622,0
24623,0
24624,0
24625,0
24631,0
24632,0
24633,0
24634,0
24635,0
24641,0
24642,0
24643,0
24644,0
24645,0
24651,0
24652,0
24653,0
24654,0
24655,0
24661,0
24662,0
24663,551.9135882546676
24664,0
24665,0
24671,0
24672,0
24673,0
24674,0
24675,0
24681,0
24682,0
24683,0
24684,0
24685,0
24691,0
24692,0
24693,0
24694,0
24695,0
24701,0
24702,0
24703,0
24704,0
24711,0
24712,0
24713,0
24714,0
24715,0
24721,0
24722,0
24723,0
24724,0
24725,0
24731,0
24732,0
24733,0
24734,0
24735,0
24741,0
24742,0
24743,0
24744,0
24745,0
24751,0
24752,0
24753,0
24754,0
24755,0
24761,0
24762,0
24763,0
24764,0
24765,0
24771,0
24772,0
24773,0
24774,0
24775,0
24781,0
24782,27094.07888143858
24783,27094.07888143858
24784,41135.96784260276
24785,0
24791,0
24792,0
24793,0
24794,799146.3829990779
24795,0
24801,0
24802,0
24803,0
24804,0
24805,0
24811,0
24812,0
24813,0
24814,0
24815,0
24821,29629.310564246887
24822,0
24823,0
24824,0
24825,0
24831,55124.298724180255
24832,0
24833,0
24834,0
24835,0
24841,0
24842,0
24843,3940.3206980861455
24844,0
24845,0
24851,0
24852,0
24853,0
24854,0
24855,0
24861,0
24862,0
24863,0
24864,0
24865,0
24871,0
24872,0
24873,2049.7683338114375
24874,0
24875,0
24881,0
24882,0
24883,0
24884,0
24885,0
24891,0
24892,0
24893,0
24894,0
24895,0
24901,0
24902,0
24903,0
24904,0
24905,0
24911,0
24912,0
24913,0
24914,0
24915,0
24921,0
24922,0
24923,0
24924,0
24925,0
24931,0
24932,0
24933,0
24934,0
24935,0
24941,0
24942,0
24943,0
24944,0
24945,0
24951,0
24952,0
24953,0
24954,0
24955,0
24961,0
24962,0
24963,0
24964,0
24965,0
24971,0
24972,0
24973,0
24974,13781.074681045064
24975,0
24981,0
24982,0
24983,0
24984,0
24985,0
24991,0
24992,0
24993,0
24994,0
24995,0
25001,0
25002,0
25003,0
25004,0
25005,0
25011,0
25012,10335.806010783797
25013,0
25014,0
25015,0
25021,0
25022,0
25023,516790.3005391899
25024,0
25025,0
25031,0
25032,0
25033,0
25034,0
25035,0
25041,0
25042,0
25043,0
25044,2067.1612021567594
25045,0
25051,0
25052,0
25053,0
25054,0
25055,0
25061,0
25062,0
25063,0
25064,0
25065,0
25071,0
25072,0
25073,0
25074,0
25075,0
25081,275621.49362090125
25082,20671.612021567595
25083,0
25084,0
25085,0
25091,0
25092,0
25093,0
25094,0
25095,0
25101,0
25102,0
25103,0
25104,0
25105,0
25111,0
25112,0
25113,0
25114,0
25115,0
25121,0
25122,0
25123,0
25124,0
25125,0
25131,56774.47214796634
25132,0
25133,0
25134,3249.039128592976
25135,0
25141,0
25142,0
25143,0
25144,26313.43637311546
25145,0
25151,381209.63948134077
25152,0
25153,0
25154,0
25155,29546.94817813173
25161,0
25162,0
25163,0
25164,0
25165,0
25171,0
25172,0
25173,0
25174,0
25175,0
25181,0
25182,0
25183,0
25184,0
25185,0
25191,0
25192,0
25193,0
25194,0
25195,0
25201,0
25202,0
25203,0
25204,0
25205,0
25211,0
25212,0
25213,0
25214,0
25215,0
25221,0
25222,0
25223,0
25224,0
25225,0
25231,0
25232,0
25233,0
25234,0
25235,0
25241,0
25242,0
25243,0
25244,0
25245,0
25251,0
25252,0
25253,0
25254,0
25255,0
25261,0
25262,0
25263,0
25264,0
25265,0
25271,0
25272,323855.25500455895
25273,0
25274,0
25275,0
25281,0
25282,0
25283,68905.37340522531
25284,0
25285,0
25291,0
25292,0
25293,0
25294,0
25295,0
25301,0
25302,0
25303,0
25304,0
25305,55124.298724180255
25311,0
25312,0
25313,0
25314,0
25315,0
25321,0
25322,0
25323,0
25324,0
25325,0
25331,10975.802359591242
25332,0
25333,0
25334,0
25335,0
25341,0
25342,0
25343,0
25344,0
25345,0
25351,0
25352,0
25353,0
25354,0
25355,0
25361,0
25362,0
25363,0
25364,0
25365,0
25371,0
25372,0
25373,0
25374,0
25375,0
25381,0
25382,0
25383,0
25384,0
25385,0
25391,0
25392,0
25393,0
25394,0
25395,0
25401,0
25402,0
25405,0
25411,0
25412,0
25413,0
25414,0
25415,0
25421,2756.2149362090126
25422,0
25423,0
25424,0
25425,0
25431,0
25432,0
25433,0
25434,0
25435,0
25441,0
25442,0
25443,0
25444,0
25445,0
25451,0
25452,0
25453,0
25454,0
25455,0
25461,0
25462,0
25463,0
25464,0
25465,0
25471,0
25472,0
25473,0
25474,0
25475,0
25481,0
25482,0
25483,0
25484,153273.27462667823
25485,0
25491,0
25492,0
25493,0
25494,0
25495,0
25501,0
25502,0
25503,0
25504,0
25505,0
25511,0
25512,0
25513,0
25514,0
25515,0
25521,7552.834546166938
25522,1181.8779264362163
25523,1181.8779264362163
25524,0
25525,0
25531,0
25532,0
25533,0
25534,0
25535,0
25541,0
25542,0
25543,0
25544,0
25545,0
25551,0
25552,20671.612021567595
25553,0
25554,0
25555,0
25561,0
25562,0
25563,0
25564,0
25565,0
25571,0
25572,351747.4390520954
25573,0
25574,0
25575,0
25581,0
25582,68905.37340522531
25583,0
25584,0
25585,0
25591,0
25592,0
25593,0
25594,0
25595,0
25601,0
25602,0
25603,0
25604,964.6752276731545
25605,0
25611,0
25612,0
25613,0
25614,0
25615,0
25621,0
25622,0
25623,0
25624,0
25625,0
25631,0
25632,0
25633,0
25634,0
25635,0
25641,0
25642,0
25643,0
25644,0
25645,0
25651,0
25652,0
25653,0
25654,0
25655,0
25661,0
25662,0
25663,0
25664,0
25665,1653.7289617254075
25671,0
25672,0
25673,0
25674,0
25675,0
25681,0
25682,0
25683,0
25684,0
25685,0
25691,0
25692,0
25693,0
25694,0
25695,0
25701,0
25702,23637.55851494324
25703,0
25704,15290.82696752623
25705,0
25711,0
25712,0
25713,0
25714,0
25715,0
25721,10139.576469115507
25722,0
25723,0
25724,3420.739977294334
25725,0
25731,0
25732,0
25733,0
25734,0
25735,0
25741,0
25742,0
25743,0
25744,0
25745,0
25751,0
25752,0
25753,0
25754,0
25755,0
25761,0
25762,0
25763,0
25764,0
25765,0
25771,0
25772,0
25773,0
25774,0
25775,0
25781,0
25782,0
25783,0
25784,0
25785,0
25791,0
25792,0
25793,0
25794,0
25795,0
25801,53746.19125607575
25802,37208.90163882167
25803,0
25804,0
25805,0
25811,0
25812,0
25813,0
25814,0
25815,0
25821,0
25822,0
25823,0
25824,0
25825,0
25831,0
25832,0
25833,34452.68670261266
25834,0
25835,0
25841,0
25842,0
25843,0
25844,0
25845,0
25851,0
25852,0
25853,0
25854,0
25855,0
25861,3858.700910692618
25862,0
25863,0
25864,0
25865,0
25871,0
25872,0
25873,0
25874,0
25875,0
25881,0
25882,0
25883,0
25884,0
25885,0
25891,0
25892,0
25893,0
25894,0
25895,0
25901,6890.537340522532
25902,0
25903,0
25904,0
25905,0
25911,0
25912,0
25913,0
25914,0
25915,0
25921,0
25922,0
25923,0
25924,0
25925,0
25931,0
25932,0
25933,0
25934,0
25935,0
25941,0
25942,0
25943,0
25944,0
25945,0
25951,3031.836429829914
25952,0
25953,0
25954,0
25955,0
25961,0
25962,0
25963,0
25964,0
25965,0
25971,0
25972,0
25973,0
25974,0
25975,0
25981,0
25982,0
25983,0
25984,0
25985,0
26001,0
26002,0
26003,0
26004,0
26005,0
26011,0
26012,0
26013,0
26014,0
26015,0
26021,0
26022,0
26023,0
26024,0
26025,0
26031,0
26032,0
26033,0
26034,41254.11065306067
26035,0
26041,0
26042,0
26043,0
26044,0
26045,0
26051,0
26052,0
26053,0
26054,0
26055,0
26061,0
26062,0
26063,0
26064,0
26065,0
26071,0
26072,0
26073,17915.39708535858
26074,0
26075,0
26081,0
26082,0
26083,0
26084,1378.1074681045063
26085,0
26091,0
26092,0
26093,0
26094,0
26095,0
26101,0
26102,0
26103,0
26104,0
26105,0
26111,0
26112,0
26113,0
26114,0
26115,0
26121,0
26122,0
26123,0
26124,0
26125,0
26131,0
26132,23427.826957776608
26133,0
26134,0
26135,0
26141,0
26142,0
26143,0
26144,0
26145,0
26151,0
26152,0
26153,0
26154,0
26155,0
26161,0
26162,0
26163,0
26164,0
26165,0
26171,0
26172,0
26173,0
26174,0
26175,0
26181,0
26182,0
26183,0
26184,0
26185,0
26191,0
26192,0
26193,0
26194,0
26195,0
26201,0
26202,0
26203,0
26204,0
26205,0
26211,0
26212,0
26213,0
26214,0
26215,0
26221,48233.76138365772
26222,0
26223,0
26224,0
26225,0
26231,392760.6284097843
26232,0
26233,0
26234,0
26235,0
26241,0
26242,0
26243,0
26244,0
26245,0
26251,0
26252,0
26253,0
26254,0
26255,2756.2149362090126
26261,0
26262,0
26263,0
26264,0
26265,0
26271,0
26272,0
26273,0
26274,0
26275,0
26281,0
26282,0
26283,8819.887795868839
26284,0
26285,0
26291,0
26292,0
26293,0
26294,0
26295,0
26301,0
26302,0
26303,0
26304,6201.4836064702795
26305,0
26311,0
26312,0
26313,0
26314,0
26315,0
26321,0
26322,0
26323,0
26324,0
26325,0
26331,0
26332,0
26333,0
26334,0
26335,0
26341,0
26342,0
26343,0
26344,0
26345,0
26351,0
26352,0
26353,0
26354,0
26355,0
26361,0
26362,0
26363,5512429.8724180255
26364,0
26365,0
26371,0
26372,79653.89153189544
26373,79653.89153189544
26374,79653.89153189544
26375,0
26381,0
26382,0
26383,0
26384,0
26385,0
26391,0
26392,0
26393,0
26394,0
26395,0
26401,0
26402,0
26403,0
26404,0
26405,0
26411,0
26412,0
26413,0
26414,0
26415,0
26421,0
26422,0
26423,0
26424,0
26425,0
26431,0
26432,0
26433,0
26434,0
26435,0
26441,0
26442,0
26443,0
26444,0
26445,0
26451,0
26452,0
26453,0
26454,0
26455,0
26461,0
26462,0
26463,0
26464,0
26465,0
26471,0
26472,0
26473,0
26474,0
26475,0
26481,0
26482,0
26483,2480.5934425881114
26484,0
26485,0
26491,0
26492,0
26493,0
26494,0
26495,0
26501,0
26502,0
26503,0
26504,0
26505,0
26511,0
26512,0
26513,0
26514,0
26515,0
26521,0
26522,0
26523,0
26524,0
26525,0
26531,0
26532,0
26533,0
26534,0
26535,34452.68670261266
26541,0
26542,0
26543,0
26544,0
26545,0
26551,0
26552,0
26553,30318.36429829914
26554,0
26555,0
26561,0
26562,0
26563,0
26564,0
26565,0
26571,137810.74681045063
26572,137810.74681045063
26573,137810.74681045063
26574,137810.74681045063
26575,137810.74681045063
26581,0
26582,0
26583,0
26584,0
26585,0
26591,0
26592,0
26593,0
26594,0
26595,0
26611,0
26612,0
26613,0
26614,0
26615,0
26621,0
26622,0
26623,0
26624,0
26625,0
26631,6890.537340522532
26632,0
26633,6890.537340522532
26634,0
26635,0
26641,0
26642,0
26643,0
26644,0
26645,0
26651,0
26652,0
26653,0
26654,0
26655,0
26661,0
26662,0
26663,0
26664,0
26665,0
26671,0
26672,0
26673,0
26674,0
26675,0
26681,0
26682,0
26683,0
26684,0
26685,0
26691,0
26692,0
26693,0
26694,0
26695,0
26701,385.8700910692618
26702,0
26703,0
26704,0
26705,0
26711,0
26712,0
26713,0
26714,0
26715,0
26721,0
26722,0
26723,0
26724,275621.49362090125
26725,0
26731,0
26732,0
26733,0
26734,0
26735,0
26741,0
26742,0
26743,0
26744,0
26745,0
26751,0
26752,0
26753,0
26754,0
26755,0
26761,0
26762,711103.4535419253
26763,0
26764,2756.2149362090126
26765,0
26771,0
26772,0
26773,0
26774,0
26775,0
26781,0
26782,0
26783,0
26784,20671.612021567595
26785,0
26791,0
26792,0
26793,0
26794,0
26795,0
26801,0
26802,0
26803,0
26804,0
26805,0
26811,0
26812,0
26813,24805.934425881118
26814,0
26815,0
26821,0
26822,9646.752276731544
26823,0
26824,0
26825,0
26831,0
26832,0
26833,0
26834,0
26835,14885.09090606126
26841,0
26842,0
26843,0
26844,0
26845,0
26851,0
26852,0
26853,0
26854,0
26855,0
26861,0
26862,41477.119173196515
26863,0
26864,41477.119173196515
26865,0
26871,0
26872,0
26873,0
26874,0
26875,0
26881,0
26882,0
26883,0
26884,0
26885,0
26891,0
26892,0
26893,0
26894,0
26895,0
26901,2241.1123901049345
26902,0
26903,2783777.0855711033
26904,0
26905,459101.96582567284
26911,0
26912,0
26913,0
26914,0
26915,0
26921,0
26922,0
26923,0
26924,0
26925,0
26931,0
26932,0
26933,0
26934,0
26935,0
26941,0
26942,0
26943,0
26944,0
26945,0
26951,0
26952,0
26953,0
26954,0
26955,0
26961,0
26962,24513.840455037185
26963,0
26964,0
26965,0
26971,0
26972,0
26973,0
26974,0
26975,0
26981,0
26982,0
26983,81308.34061816588
26984,0
26985,0
26991,0
26992,0
26993,0
26994,0
26995,1650.1734237860865
27001,0
27002,0
27003,0
27004,0
27005,0
27011,4823.376138365772
27012,4823.376138365772
27013,0
27014,49611.868851762236
27015,0
27021,0
27022,0
27023,0
27024,0
27025,0
27031,0
27032,0
27033,0
27034,0
27035,0
27041,0
27042,0
27043,0
27044,0
27045,0
27051,0
27052,0
27053,0
27054,0
27055,0
27061,0
27062,0
27063,0
27064,0
27065,0
27071,0
27072,0
27073,0
27074,0
27075,0
27081,0
27082,0
27083,0
27084,0
27085,9371.130783110644
27091,0
27092,0
27093,0
27094,0
27095,0
27101,0
27102,0
27103,0
27104,0
27105,0
27111,0
27112,0
27113,0
27114,0
27115,0
27121,0
27122,797924.2240325093
27123,0
27124,0
27125,0
27131,4134.322404313519
27132,0
27133,0
27134,0
27135,2756.2149362090126
27141,0
27142,0
27143,0
27144,0
27145,0
27151,0
27152,0
27153,0
27154,0
27155,0
27161,0
27162,0
27163,0
27164,826.8644808627038
27165,0
27171,0
27172,0
27173,0
27174,0
27175,0
27181,0
27182,0
27183,0
27184,0
27185,0
27191,0
27192,0
27193,0
27194,0
27195,0
27201,0
27202,0
27203,667111.3556977987
27204,491190.89669057226
27205,416064.01164304273
27211,0
27212,0
27213,0
27214,0
27215,34452.68670261266
27221,0
27222,41343.22404313519
27223,0
27224,0
27225,0
27231,0
27232,0
27233,0
27234,0
27235,0
27241,0
27242,0
27243,0
27244,0
27245,0
27251,0
27252,0
27253,0
27254,0
27255,0
27261,0
27262,0
27263,0
27264,0
27265,0
27271,0
27272,0
27273,0
27274,0
27275,0
27281,0
27282,0
27283,0
27284,0
27285,0
27291,0
27292,0
27293,0
27294,0
27295,0
27301,0
27302,0
27303,0
27304,0
27305,0
27311,0
27312,0
27313,0
27314,0
27315,0
27321,0
27322,0
27323,0
27324,0
27325,0
27331,0
27332,0
27333,0
27334,4134.322404313519
27335,4134.322404313519
27341,0
27342,0
27343,0
27344,0
27345,0
27351,0
27352,254949.88159933366
27353,0
27354,0
27355,16537.289617254075
27361,0
27362,0
27363,0
27364,27345.891804570427
27365,0
27371,0
27372,0
27373,0
27374,0
27375,0
27381,0
27382,0
27383,0
27384,0
27385,0
27391,0
27392,0
27393,0
27394,0
27395,0
27401,0
27402,0
27403,0
27404,0
27405,0
27411,0
27412,0
27413,0
27414,0
27415,0
27421,0
27422,0
27423,0
27424,0
27425,0
27431,0
27432,0
27433,0
27434,0
27435,0
27441,0
27442,0
27443,0
27444,0
27445,0
27451,0
27452,0
27453,0
27454,0
27455,20671.612021567595
27461,1181.8779264362163
27462,0
27463,0
27464,0
27465,1181.8779264362163
27471,0
27472,0
27473,0
27474,0
27475,0
27481,0
27482,50218.56019969933
27483,0
27484,0
27485,0
27491,0
27492,0
27493,0
27494,0
27495,0
27501,0
27502,0
27503,1033580.6010783798
27504,0
27505,0
27511,0
27512,55548.03751340085
27513,0
27514,0
27515,0
27521,0
27522,0
27523,0
27524,0
27525,0
27531,0
27532,0
27533,0
27535,0
27541,0
27542,0
27543,0
27544,0
27545,0
27551,0
27552,0
27553,0
27554,0
27555,0
27561,0
27562,192.9350455346309
27563,0
27564,0
27565,0
27571,0
27572,0
27573,0
27574,0
27575,0
27581,0
27582,0
27583,0
27584,0
27585,0
27591,0
27592,0
27593,0
27594,0
27595,0
27601,0
27602,0
27603,0
27604,0
27605,0
27611,0
27612,0
27613,0
27614,0
27615,0
27621,381209.63948134077
27622,0
27623,0
27624,381209.63948134077
27625,0
27631,0
27632,0
27633,5427.81710571283
27634,15290.82696752623
27635,26313.43637311546
27641,50989.976319866735
27642,0
27643,0
27644,0
27645,0
27651,0
27652,0
27653,0
27654,0
27655,27345.891804570427
27661,0
27662,0
27663,0
27664,0
27665,0
27671,0
27672,0
27673,0
27674,0
27675,0
27681,0
27682,0
27683,23479.13468226823
27684,689053.7340522532
27685,0
27691,0
27692,0
27693,0
27694,0
27695,0
27701,0
27702,0
27703,0
27704,0
27705,0
27711,137810.74681045063
27712,137810.74681045063
27713,0
27714,0
27715,137810.74681045063
27721,0
27722,0
27723,0
27724,137810.74681045063
27725,0
27731,49611.868851762236
27732,0
27733,0
27734,0
27735,49611.868851762236
27741,0
27742,0
27743,0
27744,0
27745,551.9135882546676
27751,0
27752,0
27753,0
27754,0
27755,0
27761,0
27762,5512.429872418025
27763,0
27764,0
27765,0
27771,0
27772,0
27773,0
27774,0
27775,0
27781,0
27782,117139.13478888304
27783,0
27784,0
27785,234278.26957776607
27791,0
27792,23637.55851494324
27793,0
27794,0
27795,0
27801,0
27802,0
27803,0
27804,0
27805,0
27811,34452.68670261266
27812,671.6608657069308
27813,2756.2149362090126
27814,0
27815,0
27821,0
27822,0
27823,0
27824,0
27825,0
27831,0
27832,0
27833,0
27834,0
27835,0
27841,0
27842,0
27843,0
27844,0
27845,1255.4640046479567
27851,0
27852,0
27853,0
27854,0
27855,0
27861,0
27862,0
27863,0
27864,0
27865,0
27871,0
27872,0
27873,0
27874,689.0537340522532
27875,0
27881,0
27882,0
27883,0
27884,0
27885,0
27891,0
27892,0
27893,0
27894,0
27895,0
27901,0
27902,0
27903,0
27904,0
27905,0
27911,0
27912,0
27913,0
27914,0
27915,0
27921,0
27922,0
27923,0
27924,0
27925,0
27931,0
27932,0
27933,0
27934,0
27935,0
27941,0
27942,0
27943,0
27944,23773.478994426147
27945,0
27951,0
27952,0
27953,0
27954,0
27955,0
27961,0
27962,0
27963,0
27964,0
27965,0
27971,0
27972,0
27973,8401486.807565687
27974,0
27975,0
27981,0
27982,0
27983,0
27984,0
27985,0
27991,0
27992,4134322.404313519
27993,0
27994,0
27995,0
28001,239790.6994501841
28002,0
28003,0
28004,0
28005,0
28011,0
28012,0
28013,5098.997631986674
28014,0
28015,0
28021,0
28022,0
28023,0
28024,0
28025,0
28031,0
28032,0
28033,0
28034,0
28035,0
28041,0
28042,0
28043,0
28044,0
28045,0
28051,0
28052,0
28053,0
28054,540.317592403477
28055,0
28061,0
28062,0
28063,0
28064,0
28065,0
28071,3031.836429829914
28072,0
28073,0
28074,0
28075,0
28081,0
28082,0
28083,0
28084,0
28085,0
28091,0
28092,0
28093,0
28094,0
28095,0
28101,0
28102,0
28103,0
28104,0
28105,0
28111,141945.06921476414
28112,0
28113,143323.17668286865
28114,137810.74681045063
28115,0
28121,482.33761383657725
28122,0
28123,0
28124,0
28125,0
28131,0
28132,3720890.163882167
28133,132601.59509507104
28134,0
28135,132601.59509507104
28141,0
28142,0
28143,0
28144,0
28145,0
28151,0
28152,0
28153,3858.700910692618
28154,0
28155,0
28161,0
28162,0
28163,0
28164,0
28165,0
28171,0
28172,0
28173,0
28174,0
28175,0
28181,0
28182,0
28183,0
28184,0
28185,0
28191,0
28192,0
28193,0
28194,0
28195,0
28201,0
28202,0
28203,0
28204,0
28205,0
28211,0
28212,0
28213,0
28214,0
28215,0
28221,0
28222,0
28223,0
28224,0
28225,0
28231,0
28232,0
28233,0
28234,0
28235,0
28241,0
28242,0
28243,0
28244,0
28245,0
28251,0
28252,0
28253,0
28254,0
28255,137810.74681045063
28261,0
28262,0
28263,0
28264,0
28265,0
28271,0
28272,0
28273,0
28274,0
28275,0
28281,0
28282,0
28283,0
28284,0
28285,0
28291,0
28292,0
28293,0
28294,0
28295,0
28301,0
28302,0
28303,0
28304,0
28305,0
28311,0
28312,0
28313,0
28314,0
28315,0
28321,0
28322,0
28323,0
28324,0
28325,0
28331,0
28332,0
28333,0
28334,0
28335,0
28341,0
28342,9095.509289489743
28343,0
28344,0
28345,275621.49362090125
28351,0
28352,0
28353,0
28354,0
28355,0
28361,0
28362,0
28363,0
28364,0
28365,0
28371,57646.4784200635
28372,0
28373,0
28374,0
28375,57646.4784200635
28381,0
28382,0
28383,0
28384,0
28385,0
28391,0
28392,0
28393,0
28394,0
28395,0
28401,0
28402,0
28403,0
28404,0
28405,4409.9438979344195
28411,0
28412,118744.75150385078
28413,0
28414,0
28415,0
28421,0
28422,0
28423,0
28424,0
28425,0
28431,0
28432,0
28433,0
28434,0
28435,0
28441,0
28442,0
28443,0
28444,0
28445,0
28451,0
28452,0
28453,0
28454,0
28455,0
28461,0
28462,0
28463,0
28464,0
28465,0
28471,0
28472,0
28473,0
28474,0
28475,0
28481,11531.18593755918
28482,0
28483,0
28484,0
28485,445688.59647006536
28491,0
28492,0
28493,0
28494,0
28495,0
28501,0
28502,17777.226287300477
28503,0
28504,0
28505,0
28511,0
28512,0
28513,0
28514,0
28515,0
28521,0
28522,0
28523,0
28524,0
28525,0
28531,0
28532,4134.322404313519
28533,0
28534,0
28535,0
28541,0
28542,0
28543,0
28544,0
28545,0
28551,0
28552,0
28553,1282.220532366751
28554,0
28555,0
28561,8268.644808627037
28562,0
28563,6890.537340522532
28564,0
28565,6890.537340522532
28571,0
28572,0
28573,0
28574,0
28575,0
28581,0
28582,0
28583,0
28584,0
28585,0
28591,0
28592,268730.95628037874
28593,0
28594,0
28595,0
28601,0
28602,0
28603,0
28604,0
28605,0
28611,0
28612,0
28613,0
28614,0
28615,0
28621,0
28622,0
28623,0
28624,0
28625,0
28631,0
28632,0
28633,0
28634,0
28635,0
28641,0
28642,0
28643,0
28644,0
28645,0
28651,0
28652,0
28653,10335.806010783797
28654,0
28655,0
28661,0
28662,0
28663,0
28664,0
28665,0
28671,723506.4207548659
28672,723506.4207548659
28673,361753.21037743293
28674,0
28675,0
28681,5512.429872418025
28682,9646.752276731544
28683,0
28684,0
28685,0
28691,0
28692,0
28693,0
28694,0
28695,0
28701,0
28702,0
28703,0
28704,0
28705,0
28711,0
28712,0
28713,0
28714,0
28715,0
28721,0
28722,0
28723,2480.5934425881114
28724,0
28725,0
28731,0
28732,0
28733,0
28734,0
28735,0
28741,0
28742,0
28743,0
28744,0
28745,0
28751,0
28752,0
28753,0
28754,0
28755,0
28761,0
28762,0
28763,0
28764,0
28765,0
28771,0
28772,0
28773,0
28774,0
28775,218534.89948003812
28781,2204.9719489672098
28782,0
28783,0
28784,0
28785,0
28791,0
28792,0
28793,0
28794,0
28795,0
28801,0
28802,0
28803,0
28804,0
28805,0
28811,0
28812,0
28813,0
28814,0
28815,0
28821,0
28822,0
28823,0
28824,0
28825,0
28831,0
28832,0
28833,0
28834,0
28835,0
28841,0
28842,0
28843,0
28844,0
28845,0
28851,0
28852,0
28853,0
28854,0
28855,0
28861,283.2051349533248
28862,0
28863,678.1283392139276
28864,0
28865,0
28871,0
28872,0
28873,0
28874,0
28875,0
28881,0
28882,0
28883,0
28884,0
28885,0
28891,0
28892,0
28893,0
28894,0
28895,0
28901,895.7698542679291
28902,0
28903,0
28904,0
28905,0
28911,0
28912,0
28913,0
28914,0
28915,0
28921,0
28922,0
28923,0
28924,39965.11657503068
28925,0
28931,0
28932,0
28933,0
28934,0
28935,0
28941,0
28942,0
28943,0
28944,0
28945,0
28951,0
28952,0
28953,0
28954,0
28955,0
28961,0
28962,0
28963,0
28964,0
28965,0
28971,0
28972,0
28973,0
28974,0
28975,0
28981,0
28982,0
28983,0
28984,0
28985,0
28991,82.68644808627039
28992,0
28993,0
28994,0
28995,11024.85974483605
29001,0
29002,964.6752276731545
29003,0
29004,0
29005,0
29011,0
29012,0
29013,0
29014,0
29015,0
29021,0
29022,0
29023,0
29024,0
29025,0
29031,0
29032,275621.49362090125
29033,0
29034,0
29035,137810.74681045063
29041,0
29042,0
29043,0
29044,0
29045,0
29051,0
29052,0
29053,0
29054,0
29055,0
29061,0
29062,0
29063,0
29064,0
29065,0
29071,0
29072,0
29073,3445.268670261266
29074,0
29075,0
29081,0
29082,0
29083,0
29084,0
29085,0
29091,0
29092,0
29093,0
29094,0
29095,0
29101,0
29102,0
29103,0
29104,0
29105,0
29111,121231.3758547935
29112,0
29113,0
29114,0
29115,0
29121,3677.629651200395
29122,0
29123,0
29124,0
29125,0
29131,0
29132,0
29133,0
29134,0
29135,0
29141,0
29142,0
29143,0
29144,0
29145,0
29151,0
29152,0
29153,0
29154,0
29155,0
29161,0
29162,0
29163,0
29164,0
29165,0
29171,0
29172,0
29173,0
29174,0
29175,0
29181,0
29182,0
29183,0
29184,0
29185,0
29191,0
29192,0
29193,0
29194,0
29195,0
29201,0
29202,3969.3725733526085
29203,41477.119173196515
29204,41477.119173196515
29205,0
29211,0
29212,0
29213,0
29214,0
29215,0
29221,0
29222,0
29223,0
29224,0
29225,0
29231,0
29232,0
29233,0
29234,0
29235,10090.519081114484
29241,0
29242,0
29243,0
29244,0
29245,0
29251,0
29252,0
29253,0
29254,0
29255,0
29261,0
29262,0
29263,0
29264,0
29265,24192.71710997647
29274,0
29275,0
29281,53746.19125607575
29282,0
29283,0
29284,0
29285,0
29291,0
29292,0
29293,0
29294,0
29295,0
29301,269255.28524220065
29302,939771.4035175989
29303,0
29304,0
29305,0
29311,0
29312,0
29313,0
29314,0
29315,0
29321,163410.60075585783
29322,163410.60075585783
29323,0
29324,0
29325,163410.60075585783
29331,1041849.2458870069
29332,0
29333,0
29334,0
29335,0
29341,0
29342,0
29343,0
29344,0
29345,0
29351,0
29352,0
29353,0
29354,0
29355,0
29361,0
29362,0
29363,0
29364,0
29365,0
29371,0
29372,0
29373,0
29374,0
29375,0
29381,0
29382,0
29383,0
29384,0
29385,0
29391,0
29392,0
29393,0
29394,0
29395,0
29401,0
29402,0
29403,0
29404,0
29405,0
29411,49611.868851762236
29412,0
29413,0
29414,0
29415,0
29421,0
29422,0
29423,0
29424,0
29425,0
29431,0
29432,0
29433,0
29434,0
29435,0
29441,0
29442,0
29443,0
29444,0
29445,0
29451,0
29452,0
29453,0
29454,0
29455,0
29461,0
29462,0
29463,0
29464,0
29465,2299812.251772435
29471,0
29472,0
29473,0
29474,0
29475,0
29481,0
29482,142313.22464388187
29483,0
29484,0
29485,0
29491,17226.34335130633
29492,0
29493,0
29494,17226.34335130633
29495,0
29501,0
29502,2480.5934425881114
29503,0
29504,0
29505,0
29511,0
29512,0
29513,0
29514,0
29515,0
29521,0
29522,0
29523,0
29524,0
29525,0
29531,0
29532,0
29533,20671.612021567595
29534,2756.2149362090126
29535,0
29541,0
29542,0
29543,0
29544,0
29545,0
29551,0
29552,0
29553,0
29554,0
29555,0
29561,0
29562,0
29563,0
29564,0
29565,0
29571,0
29572,0
29573,0
29574,0
29575,0
29581,926210.1865895853
29582,0
29583,1116357.0630101445
29584,0
29585,926210.1865895853
29591,0
29592,0
29593,30550.374202984414
29594,1902.4364299264496
29595,0
29601,0
29602,0
29603,0
29604,0
29605,0
29611,0
29612,0
29613,0
29614,0
29615,0
29621,0
29622,0
29623,0
29624,0
29625,0
29631,0
29632,0
29633,0
29634,0
29635,0
29641,0
29642,0
29643,0
29644,0
29645,0
29651,0
